Entity,Code,Day,people_vaccinated,738595-annotations
Denmark,DNK,2021-02-26,365808,
Denmark,DNK,2021-03-05,468375,
Denmark,DNK,2021-03-12,510833,
Denmark,DNK,2021-03-19,557148,
Denmark,DNK,2021-03-26,607622,
Denmark,DNK,2021-04-02,687859,
Denmark,DNK,2021-04-09,790218,
Denmark,DNK,2021-04-16,973825,
Denmark,DNK,2021-04-23,1119760,
Denmark,DNK,2021-04-30,1261985,
Denmark,DNK,2021-05-07,1398019,
Denmark,DNK,2021-05-14,1554089,
Denmark,DNK,2021-05-21,1760592,
Denmark,DNK,2021-05-28,2018553,
Denmark,DNK,2021-06-04,2277567,
Denmark,DNK,2021-06-11,2608851,
Denmark,DNK,2021-06-18,2909384,
Denmark,DNK,2021-06-25,3129934,
Denmark,DNK,2021-07-02,3298419,
Denmark,DNK,2021-07-09,3572287,
Denmark,DNK,2021-07-16,3797029,
Denmark,DNK,2021-07-23,3971429,
Denmark,DNK,2021-07-30,4086150,
Denmark,DNK,2021-08-06,4160324,
Denmark,DNK,2021-08-13,4207527,
Denmark,DNK,2021-08-20,4245906,
Denmark,DNK,2021-08-27,4276235,
Denmark,DNK,2021-09-03,4296224,
Denmark,DNK,2021-09-10,4309974,
Denmark,DNK,2021-09-17,4320566,
Denmark,DNK,2021-09-24,4329131,
Denmark,DNK,2021-10-01,4335862,
Denmark,DNK,2021-10-08,4342224,
Denmark,DNK,2021-10-15,4348049,
Denmark,DNK,2021-10-22,4354640,
Denmark,DNK,2021-10-29,4363826,
Denmark,DNK,2021-11-05,4375879,
Denmark,DNK,2021-11-12,4402330,
Denmark,DNK,2021-11-19,4426120,
Denmark,DNK,2021-11-26,4445844,
Denmark,DNK,2021-12-03,4485954,
Denmark,DNK,2021-12-10,4557256,
Denmark,DNK,2021-12-17,4639370,
Denmark,DNK,2021-12-24,4671202,
Denmark,DNK,2021-12-31,4693570,
Denmark,DNK,2022-01-07,4712730,
Denmark,DNK,2022-01-14,4723466,
Denmark,DNK,2022-01-21,4729678,
Denmark,DNK,2022-01-28,4732492,
Denmark,DNK,2022-02-04,4734014,
Denmark,DNK,2022-02-11,4734906,
Denmark,DNK,2022-02-18,4735625,
Denmark,DNK,2022-02-25,4736226,
Denmark,DNK,2022-03-04,4736742,
Denmark,DNK,2022-03-11,4737162,
Denmark,DNK,2022-03-18,4737537,
Denmark,DNK,2022-03-25,4737941,
Denmark,DNK,2022-04-01,4738290,
Denmark,DNK,2022-04-08,4738644,
Denmark,DNK,2022-04-15,4738933,
Denmark,DNK,2022-04-22,4739277,
Denmark,DNK,2022-04-29,4739659,
Denmark,DNK,2022-05-06,4740139,
Denmark,DNK,2022-05-13,4740543,
Denmark,DNK,2022-05-20,4740971,
Denmark,DNK,2022-05-27,4741353,
Denmark,DNK,2022-06-03,4741672,
Denmark,DNK,2022-06-10,4741927,
Denmark,DNK,2022-06-17,4742183,
Denmark,DNK,2022-06-24,4742410,
Denmark,DNK,2022-07-01,4742616,
Denmark,DNK,2022-07-08,4742779,
Denmark,DNK,2022-07-15,4742944,
Denmark,DNK,2022-07-22,4743100,
Denmark,DNK,2022-07-29,4743228,
Denmark,DNK,2022-08-05,4743339,
Denmark,DNK,2022-08-12,4743474,
Denmark,DNK,2022-08-19,4743577,
Denmark,DNK,2022-08-26,4743688,
Denmark,DNK,2022-09-02,4743801,
Denmark,DNK,2022-09-09,4743907,
Denmark,DNK,2022-09-16,4744033,
Denmark,DNK,2022-09-23,4744171,
Denmark,DNK,2022-09-30,4744300,
Denmark,DNK,2022-10-07,4744503,
Denmark,DNK,2022-10-14,4744654,
Denmark,DNK,2022-10-21,4744775,
Denmark,DNK,2022-10-28,4744921,
Denmark,DNK,2022-11-04,4745050,
Denmark,DNK,2022-11-11,4745171,
Denmark,DNK,2022-11-18,4745256,
Denmark,DNK,2022-11-25,4745365,
Denmark,DNK,2022-12-02,4745447,
Denmark,DNK,2022-12-09,4745509,
Denmark,DNK,2022-12-16,4745589,
Denmark,DNK,2022-12-23,4745634,
Denmark,DNK,2022-12-30,4745659,
Denmark,DNK,2023-01-06,4745747,
Denmark,DNK,2023-01-13,4745884,
Denmark,DNK,2023-01-20,4745937,
Denmark,DNK,2023-01-27,4745984,
Denmark,DNK,2023-02-03,4746021,
Denmark,DNK,2023-02-10,4746059,
Denmark,DNK,2023-02-17,4746108,
Denmark,DNK,2023-02-24,4746150,
Denmark,DNK,2023-03-03,4746178,
Denmark,DNK,2023-03-10,4746212,
Denmark,DNK,2023-03-17,4746246,
Denmark,DNK,2023-03-24,4746274,
Denmark,DNK,2023-03-31,4746311,
Denmark,DNK,2023-04-07,4746332,
Denmark,DNK,2023-04-14,4746359,
Denmark,DNK,2023-04-21,4746386,
Denmark,DNK,2023-04-28,4746429,
Denmark,DNK,2023-05-05,4746448,
Denmark,DNK,2023-05-12,4746482,
Denmark,DNK,2023-05-19,4746494,
Denmark,DNK,2023-05-26,4746504,
Denmark,DNK,2023-06-02,4746511,
Denmark,DNK,2023-06-09,4746514,
Denmark,DNK,2023-06-16,4746517,
Denmark,DNK,2023-06-23,4746518,
Denmark,DNK,2023-06-30,4746518,
Denmark,DNK,2023-07-07,4746518,
Denmark,DNK,2023-07-14,4746519,
Denmark,DNK,2023-07-21,4746519,
Denmark,DNK,2023-07-28,4746519,
Denmark,DNK,2023-08-04,4746519,
Denmark,DNK,2023-08-11,4746519,
Denmark,DNK,2023-08-18,4746519,
Denmark,DNK,2023-08-25,4746519,
Denmark,DNK,2023-09-01,4746519,
Denmark,DNK,2023-09-08,4746519,
Denmark,DNK,2023-09-15,4746519,
Denmark,DNK,2023-09-22,4746519,
Denmark,DNK,2023-09-29,4746522,
Djibouti,DJI,2021-04-17,10246,
Djibouti,DJI,2021-04-28,12547,
Djibouti,DJI,2021-05-24,12547,
Djibouti,DJI,2021-06-01,12547,
Djibouti,DJI,2021-08-03,31528,
Djibouti,DJI,2021-08-05,31528,
Djibouti,DJI,2021-08-12,32548,
Djibouti,DJI,2021-08-19,33388,
Djibouti,DJI,2021-08-25,35396,
Djibouti,DJI,2021-09-01,36344,
Djibouti,DJI,2021-09-09,38634,
Djibouti,DJI,2022-01-17,123566,
Djibouti,DJI,2022-01-23,126874,
Djibouti,DJI,2022-01-29,130425,
Djibouti,DJI,2022-02-06,131370,
Djibouti,DJI,2022-02-14,135347,
Djibouti,DJI,2022-02-21,137888,
Djibouti,DJI,2022-02-26,140287,
Djibouti,DJI,2022-03-13,143706,
Djibouti,DJI,2022-03-20,145050,
Djibouti,DJI,2022-04-03,149789,
Djibouti,DJI,2022-04-09,151828,
Djibouti,DJI,2022-04-18,154093,
Djibouti,DJI,2022-04-24,156352,
Djibouti,DJI,2022-05-05,159347,
Djibouti,DJI,2022-05-08,160562,
Djibouti,DJI,2022-05-15,164558,
Djibouti,DJI,2022-05-22,171077,
Djibouti,DJI,2022-05-29,171077,
Djibouti,DJI,2022-06-05,175939,
Djibouti,DJI,2022-06-13,188889,
Djibouti,DJI,2022-06-28,201787,
Djibouti,DJI,2022-07-07,206074,
Djibouti,DJI,2022-07-19,206222,
Djibouti,DJI,2022-07-27,211044,
Djibouti,DJI,2022-08-15,218702,
Djibouti,DJI,2022-08-21,222302,
Djibouti,DJI,2022-08-29,225843,
Djibouti,DJI,2022-09-12,232641,
Djibouti,DJI,2022-09-20,235928,
Djibouti,DJI,2022-09-27,239808,
Djibouti,DJI,2022-10-02,243511,
Djibouti,DJI,2022-10-10,247171,
Djibouti,DJI,2022-10-20,253611,
Djibouti,DJI,2022-10-30,261033,
Djibouti,DJI,2022-11-06,271480,
Djibouti,DJI,2022-11-13,280795,
Djibouti,DJI,2022-11-20,290178,
Djibouti,DJI,2022-11-27,299297,
Djibouti,DJI,2022-12-01,308523,
Djibouti,DJI,2022-12-07,317428,
Djibouti,DJI,2023-02-12,363991,
Djibouti,DJI,2023-02-19,364995,
Djibouti,DJI,2023-02-26,365993,
Djibouti,DJI,2023-03-05,366940,
Djibouti,DJI,2023-03-12,367858,
Djibouti,DJI,2023-03-19,368620,
Djibouti,DJI,2023-03-26,369044,
Djibouti,DJI,2023-04-02,369633,
Djibouti,DJI,2023-04-09,370577,
Djibouti,DJI,2023-04-16,371499,
Djibouti,DJI,2023-04-18,372077,
Djibouti,DJI,2023-10-08,421573,
Dominica,DMA,2021-02-11,0,
Dominica,DMA,2021-02-23,2465,
Dominica,DMA,2021-02-25,4811,
Dominica,DMA,2021-02-26,5924,
Dominica,DMA,2021-03-01,7202,
Dominica,DMA,2021-03-02,8238,
Dominica,DMA,2021-03-03,9464,
Dominica,DMA,2021-03-04,10476,
Dominica,DMA,2021-03-05,11368,
Dominica,DMA,2021-03-08,12275,
Dominica,DMA,2021-03-10,13135,
Dominica,DMA,2021-03-11,13565,
Dominica,DMA,2021-03-22,15304,
Dominica,DMA,2021-03-25,16058,
Dominica,DMA,2021-03-31,17674,
Dominica,DMA,2021-04-01,17775,
Dominica,DMA,2021-04-12,17948,
Dominica,DMA,2021-04-20,18173,
Dominica,DMA,2021-04-22,18237,
Dominica,DMA,2021-04-28,18498,
Dominica,DMA,2021-05-07,18864,
Dominica,DMA,2021-05-12,19099,
Dominica,DMA,2021-05-17,19271,
Dominica,DMA,2021-05-18,19360,
Dominica,DMA,2021-05-26,19634,
Dominica,DMA,2021-05-28,19733,
Dominica,DMA,2021-05-31,19809,
Dominica,DMA,2021-06-02,19830,
Dominica,DMA,2021-06-05,19970,
Dominica,DMA,2021-06-09,20048,
Dominica,DMA,2021-06-14,20134,
Dominica,DMA,2021-06-17,20183,
Dominica,DMA,2021-06-25,20302,
Dominica,DMA,2021-07-02,20390,
Dominica,DMA,2021-07-09,20456,
Dominica,DMA,2021-07-23,20784,
Dominica,DMA,2021-07-30,20892,
Dominica,DMA,2021-08-20,21548,
Dominica,DMA,2021-08-27,22343,
Dominica,DMA,2021-09-03,22559,
Dominica,DMA,2021-09-10,22930,
Dominica,DMA,2021-09-17,23300,
Dominica,DMA,2021-09-24,23615,
Dominica,DMA,2021-10-01,25127,
Dominica,DMA,2021-10-08,26294,
Dominica,DMA,2021-10-15,26806,
Dominica,DMA,2021-10-22,27412,
Dominica,DMA,2021-10-29,27793,
Dominica,DMA,2021-11-05,27992,
Dominica,DMA,2021-11-12,28207,
Dominica,DMA,2021-11-19,28590,
Dominica,DMA,2021-11-29,28764,
Dominica,DMA,2021-12-08,28898,
Dominica,DMA,2021-12-10,29064,
Dominica,DMA,2021-12-15,29184,
Dominica,DMA,2021-12-17,29200,
Dominica,DMA,2021-12-22,29426,
Dominica,DMA,2022-01-05,30730,
Dominica,DMA,2022-01-07,30806,
Dominica,DMA,2022-01-12,30917,
Dominica,DMA,2022-01-14,30953,
Dominica,DMA,2022-01-19,31038,
Dominica,DMA,2022-01-21,31127,
Dominica,DMA,2022-01-26,31195,
Dominica,DMA,2022-01-28,31272,
Dominica,DMA,2022-02-02,31829,
Dominica,DMA,2022-02-04,31847,
Dominica,DMA,2022-02-09,31887,
Dominica,DMA,2022-02-11,31927,
Dominica,DMA,2022-02-16,31995,
Dominica,DMA,2022-02-18,32027,
Dominica,DMA,2022-02-23,32068,
Dominica,DMA,2022-02-25,32113,
Dominica,DMA,2022-03-02,32133,
Dominica,DMA,2022-03-04,32153,
Dominica,DMA,2022-03-09,32171,
Dominica,DMA,2022-03-11,32251,
Dominica,DMA,2022-03-16,32256,
Dominica,DMA,2022-03-18,32284,
Dominica,DMA,2022-03-23,32399,
Dominica,DMA,2022-03-25,32403,
Dominica,DMA,2022-03-30,32403,
Dominica,DMA,2022-04-01,32481,
Dominica,DMA,2022-04-08,32491,
Dominica,DMA,2022-04-15,32554,
Dominica,DMA,2022-04-22,32569,
Dominica,DMA,2022-04-29,32598,
Dominica,DMA,2022-05-06,32611,
Dominica,DMA,2022-05-13,32627,
Dominica,DMA,2022-05-20,32659,
Dominica,DMA,2022-05-27,32747,
Dominica,DMA,2022-06-03,32759,
Dominica,DMA,2022-06-10,32806,
Dominica,DMA,2022-06-15,32830,
Dominica,DMA,2022-06-22,32859,
Dominica,DMA,2022-06-24,32865,
Dominica,DMA,2022-06-30,32872,
Dominica,DMA,2022-08-05,32872,
Dominica,DMA,2022-09-30,32989,
Dominica,DMA,2022-10-07,32995,
Dominican Republic,DOM,2021-02-15,0,
Dominican Republic,DOM,2021-02-16,385,
Dominican Republic,DOM,2021-02-17,1379,
Dominican Republic,DOM,2021-02-18,5328,
Dominican Republic,DOM,2021-02-19,10200,
Dominican Republic,DOM,2021-02-20,13087,
Dominican Republic,DOM,2021-02-21,14264,
Dominican Republic,DOM,2021-02-24,26400,
Dominican Republic,DOM,2021-03-01,60000,
Dominican Republic,DOM,2021-03-02,105000,
Dominican Republic,DOM,2021-03-03,161827,
Dominican Republic,DOM,2021-03-04,227719,
Dominican Republic,DOM,2021-03-05,303490,
Dominican Republic,DOM,2021-03-06,375265,
Dominican Republic,DOM,2021-03-08,400041,
Dominican Republic,DOM,2021-03-09,480237,
Dominican Republic,DOM,2021-03-10,547091,
Dominican Republic,DOM,2021-03-11,606006,
Dominican Republic,DOM,2021-03-15,675000,
Dominican Republic,DOM,2021-03-23,800000,
Dominican Republic,DOM,2021-03-30,856474,
Dominican Republic,DOM,2021-04-14,909898,
Dominican Republic,DOM,2021-04-25,993804,
Dominican Republic,DOM,2021-04-26,1029281,
Dominican Republic,DOM,2021-04-27,1067830,
Dominican Republic,DOM,2021-04-28,1106733,
Dominican Republic,DOM,2021-04-29,1143669,
Dominican Republic,DOM,2021-04-30,1174227,
Dominican Republic,DOM,2021-05-01,1185502,
Dominican Republic,DOM,2021-05-02,1192415,
Dominican Republic,DOM,2021-05-03,1251674,
Dominican Republic,DOM,2021-05-04,1319445,
Dominican Republic,DOM,2021-05-05,1389890,
Dominican Republic,DOM,2021-05-06,1456488,
Dominican Republic,DOM,2021-05-07,1515063,
Dominican Republic,DOM,2021-05-08,1535083,
Dominican Republic,DOM,2021-05-09,1543725,
Dominican Republic,DOM,2021-05-10,1671046,
Dominican Republic,DOM,2021-05-11,1825500,
Dominican Republic,DOM,2021-05-12,1984662,
Dominican Republic,DOM,2021-05-13,2122713,
Dominican Republic,DOM,2021-05-14,2251255,
Dominican Republic,DOM,2021-05-15,2284580,
Dominican Republic,DOM,2021-05-16,2299179,
Dominican Republic,DOM,2021-05-18,2545132,
Dominican Republic,DOM,2021-05-19,2658818,
Dominican Republic,DOM,2021-05-20,2748532,
Dominican Republic,DOM,2021-05-21,2822348,
Dominican Republic,DOM,2021-05-22,2845928,
Dominican Republic,DOM,2021-05-23,2855808,
Dominican Republic,DOM,2021-05-24,2932987,
Dominican Republic,DOM,2021-05-25,3003678,
Dominican Republic,DOM,2021-05-26,3064800,
Dominican Republic,DOM,2021-05-27,3115252,
Dominican Republic,DOM,2021-05-28,3155232,
Dominican Republic,DOM,2021-05-29,3169176,
Dominican Republic,DOM,2021-05-30,3171332,
Dominican Republic,DOM,2021-05-31,3223950,
Dominican Republic,DOM,2021-06-01,3313861,
Dominican Republic,DOM,2021-06-02,3424187,
Dominican Republic,DOM,2021-06-03,3530338,
Dominican Republic,DOM,2021-06-04,3687044,
Dominican Republic,DOM,2021-06-05,3784461,
Dominican Republic,DOM,2021-06-06,3848889,
Dominican Republic,DOM,2021-06-07,3971831,
Dominican Republic,DOM,2021-06-08,4091884,
Dominican Republic,DOM,2021-06-09,4212646,
Dominican Republic,DOM,2021-06-10,4223427,
Dominican Republic,DOM,2021-06-11,4227940,
Dominican Republic,DOM,2021-06-12,4241798,
Dominican Republic,DOM,2021-06-13,4258343,
Dominican Republic,DOM,2021-06-14,4272574,
Dominican Republic,DOM,2021-06-15,4286397,
Dominican Republic,DOM,2021-06-16,4301394,
Dominican Republic,DOM,2021-06-17,4344495,
Dominican Republic,DOM,2021-06-18,4422388,
Dominican Republic,DOM,2021-06-19,4491478,
Dominican Republic,DOM,2021-06-20,4541739,
Dominican Republic,DOM,2021-06-21,4625991,
Dominican Republic,DOM,2021-06-22,4691111,
Dominican Republic,DOM,2021-06-23,4746498,
Dominican Republic,DOM,2021-06-24,4790322,
Dominican Republic,DOM,2021-06-25,4826862,
Dominican Republic,DOM,2021-06-26,4842540,
Dominican Republic,DOM,2021-06-27,4851699,
Dominican Republic,DOM,2021-06-28,4883358,
Dominican Republic,DOM,2021-06-29,4918071,
Dominican Republic,DOM,2021-06-30,4949582,
Dominican Republic,DOM,2021-07-03,5019355,
Dominican Republic,DOM,2021-07-04,5030094,
Dominican Republic,DOM,2021-07-05,5061730,
Dominican Republic,DOM,2021-07-06,5097374,
Dominican Republic,DOM,2021-07-07,5131732,
Dominican Republic,DOM,2021-07-08,5165832,
Dominican Republic,DOM,2021-07-09,5198112,
Dominican Republic,DOM,2021-07-10,5217103,
Dominican Republic,DOM,2021-07-11,5226733,
Dominican Republic,DOM,2021-07-12,5246674,
Dominican Republic,DOM,2021-07-13,5271104,
Dominican Republic,DOM,2021-07-14,5294786,
Dominican Republic,DOM,2021-07-15,5316275,
Dominican Republic,DOM,2021-07-16,5336442,
Dominican Republic,DOM,2021-07-17,5346011,
Dominican Republic,DOM,2021-07-18,5350169,
Dominican Republic,DOM,2021-07-19,5369886,
Dominican Republic,DOM,2021-07-20,5390472,
Dominican Republic,DOM,2021-07-21,5411771,
Dominican Republic,DOM,2021-07-22,5432072,
Dominican Republic,DOM,2021-07-23,5450751,
Dominican Republic,DOM,2021-07-24,5458029,
Dominican Republic,DOM,2021-07-25,5459382,
Dominican Republic,DOM,2021-07-26,5473614,
Dominican Republic,DOM,2021-07-27,5491708,
Dominican Republic,DOM,2021-07-28,5508883,
Dominican Republic,DOM,2021-07-29,5524571,
Dominican Republic,DOM,2021-07-30,5538092,
Dominican Republic,DOM,2021-07-31,5543146,
Dominican Republic,DOM,2021-08-01,5545143,
Dominican Republic,DOM,2021-08-02,5558518,
Dominican Republic,DOM,2021-08-03,5572496,
Dominican Republic,DOM,2021-08-04,5586823,
Dominican Republic,DOM,2021-08-05,5600470,
Dominican Republic,DOM,2021-08-06,5612488,
Dominican Republic,DOM,2021-08-07,5617370,
Dominican Republic,DOM,2021-08-08,5619234,
Dominican Republic,DOM,2021-08-09,5631732,
Dominican Republic,DOM,2021-08-10,5645781,
Dominican Republic,DOM,2021-08-11,5652804,
Dominican Republic,DOM,2021-08-12,5657720,
Dominican Republic,DOM,2021-08-13,5667626,
Dominican Republic,DOM,2021-08-14,5671374,
Dominican Republic,DOM,2021-08-15,5672584,
Dominican Republic,DOM,2021-08-16,5672922,
Dominican Republic,DOM,2021-08-17,5683833,
Dominican Republic,DOM,2021-08-18,5696721,
Dominican Republic,DOM,2021-08-19,5709646,
Dominican Republic,DOM,2021-08-20,5719571,
Dominican Republic,DOM,2021-08-21,5723752,
Dominican Republic,DOM,2021-08-22,5725316,
Dominican Republic,DOM,2021-08-23,5737876,
Dominican Republic,DOM,2021-08-24,5751312,
Dominican Republic,DOM,2021-08-25,5764675,
Dominican Republic,DOM,2021-08-26,5776328,
Dominican Republic,DOM,2021-08-27,5787089,
Dominican Republic,DOM,2021-08-28,5790794,
Dominican Republic,DOM,2021-08-29,5792064,
Dominican Republic,DOM,2021-08-30,5802974,
Dominican Republic,DOM,2021-08-31,5815574,
Dominican Republic,DOM,2021-09-01,5827045,
Dominican Republic,DOM,2021-09-02,5838647,
Dominican Republic,DOM,2021-09-03,5848770,
Dominican Republic,DOM,2021-09-04,5852088,
Dominican Republic,DOM,2021-09-05,5853238,
Dominican Republic,DOM,2021-09-06,5864778,
Dominican Republic,DOM,2021-09-07,5876522,
Dominican Republic,DOM,2021-09-08,5888643,
Dominican Republic,DOM,2021-09-09,5899155,
Dominican Republic,DOM,2021-09-10,5908816,
Dominican Republic,DOM,2021-09-11,5912118,
Dominican Republic,DOM,2021-09-12,5913137,
Dominican Republic,DOM,2021-09-13,5923466,
Dominican Republic,DOM,2021-09-14,5934452,
Dominican Republic,DOM,2021-09-15,5945357,
Dominican Republic,DOM,2021-09-16,5957432,
Dominican Republic,DOM,2021-09-17,5970547,
Dominican Republic,DOM,2021-09-18,5974744,
Dominican Republic,DOM,2021-09-19,5976376,
Dominican Republic,DOM,2021-09-20,5990085,
Dominican Republic,DOM,2021-09-21,6002963,
Dominican Republic,DOM,2021-09-22,6014185,
Dominican Republic,DOM,2021-09-23,6024702,
Dominican Republic,DOM,2021-09-24,6027322,
Dominican Republic,DOM,2021-09-25,6030532,
Dominican Republic,DOM,2021-09-26,6032542,
Dominican Republic,DOM,2021-09-27,6042570,
Dominican Republic,DOM,2021-09-28,6052230,
Dominican Republic,DOM,2021-09-29,6060747,
Dominican Republic,DOM,2021-09-30,6069351,
Dominican Republic,DOM,2021-10-01,6077562,
Dominican Republic,DOM,2021-10-02,6080965,
Dominican Republic,DOM,2021-10-03,6082093,
Dominican Republic,DOM,2021-10-04,6089400,
Dominican Republic,DOM,2021-10-05,6098359,
Dominican Republic,DOM,2021-10-06,6107063,
Dominican Republic,DOM,2021-10-07,6115991,
Dominican Republic,DOM,2021-10-08,6123862,
Dominican Republic,DOM,2021-10-09,6130558,
Dominican Republic,DOM,2021-10-10,6134235,
Dominican Republic,DOM,2021-10-11,6155094,
Dominican Republic,DOM,2021-10-12,6177844,
Dominican Republic,DOM,2021-10-13,6202706,
Dominican Republic,DOM,2021-10-14,6234415,
Dominican Republic,DOM,2021-10-15,6270413,
Dominican Republic,DOM,2021-10-16,6290568,
Dominican Republic,DOM,2021-10-17,6304282,
Dominican Republic,DOM,2021-10-18,6372529,
Dominican Republic,DOM,2021-10-19,6449174,
Dominican Republic,DOM,2021-10-20,6515080,
Dominican Republic,DOM,2021-10-21,6566518,
Dominican Republic,DOM,2021-10-22,6605259,
Dominican Republic,DOM,2021-10-23,6618207,
Dominican Republic,DOM,2021-10-24,6623121,
Dominican Republic,DOM,2021-10-25,6651836,
Dominican Republic,DOM,2021-10-26,6676563,
Dominican Republic,DOM,2021-10-27,6695112,
Dominican Republic,DOM,2021-10-28,6710320,
Dominican Republic,DOM,2021-10-29,6722034,
Dominican Republic,DOM,2021-10-30,6726548,
Dominican Republic,DOM,2021-10-31,6728113,
Dominican Republic,DOM,2021-11-01,6740194,
Dominican Republic,DOM,2021-11-02,6751310,
Dominican Republic,DOM,2021-11-03,6760871,
Dominican Republic,DOM,2021-11-04,6769430,
Dominican Republic,DOM,2021-11-05,6776919,
Dominican Republic,DOM,2021-11-06,6778584,
Dominican Republic,DOM,2021-11-07,6779553,
Dominican Republic,DOM,2021-11-08,6788320,
Dominican Republic,DOM,2021-11-09,6796631,
Dominican Republic,DOM,2021-11-10,6803863,
Dominican Republic,DOM,2021-11-11,6810375,
Dominican Republic,DOM,2021-11-12,6816238,
Dominican Republic,DOM,2021-11-13,6818418,
Dominican Republic,DOM,2021-11-14,6819570,
Dominican Republic,DOM,2021-11-15,6826229,
Dominican Republic,DOM,2021-11-16,6832340,
Dominican Republic,DOM,2021-11-17,6838668,
Dominican Republic,DOM,2021-11-19,6842495,
Dominican Republic,DOM,2021-11-20,6844199,
Dominican Republic,DOM,2021-11-21,6844994,
Dominican Republic,DOM,2021-11-22,6850198,
Dominican Republic,DOM,2021-11-23,6853470,
Dominican Republic,DOM,2021-11-24,6857695,
Dominican Republic,DOM,2021-11-25,6861368,
Dominican Republic,DOM,2021-11-26,6864648,
Dominican Republic,DOM,2021-11-27,6866072,
Dominican Republic,DOM,2021-11-28,6866632,
Dominican Republic,DOM,2021-11-29,6871684,
Dominican Republic,DOM,2021-11-30,6875984,
Dominican Republic,DOM,2021-12-01,6879735,
Dominican Republic,DOM,2021-12-02,6881125,
Dominican Republic,DOM,2021-12-03,6889377,
Dominican Republic,DOM,2021-12-04,6890583,
Dominican Republic,DOM,2021-12-05,6891011,
Dominican Republic,DOM,2021-12-06,6894668,
Dominican Republic,DOM,2021-12-07,6898664,
Dominican Republic,DOM,2021-12-08,6901796,
Dominican Republic,DOM,2021-12-10,6910029,
Dominican Republic,DOM,2021-12-11,6910906,
Dominican Republic,DOM,2021-12-12,6911177,
Dominican Republic,DOM,2021-12-13,6912228,
Dominican Republic,DOM,2021-12-14,6914602,
Dominican Republic,DOM,2021-12-15,6916929,
Dominican Republic,DOM,2021-12-16,6919616,
Dominican Republic,DOM,2021-12-17,6922834,
Dominican Republic,DOM,2021-12-18,6923416,
Dominican Republic,DOM,2021-12-19,6923711,
Dominican Republic,DOM,2021-12-20,6925553,
Dominican Republic,DOM,2021-12-22,6931885,
Dominican Republic,DOM,2021-12-23,6932705,
Dominican Republic,DOM,2021-12-24,6932889,
Dominican Republic,DOM,2021-12-27,6934218,
Dominican Republic,DOM,2021-12-28,6935718,
Dominican Republic,DOM,2021-12-29,6937243,
Dominican Republic,DOM,2021-12-30,6938229,
Dominican Republic,DOM,2021-12-31,6938596,
Dominican Republic,DOM,2022-01-01,6938638,
Dominican Republic,DOM,2022-01-02,6938810,
Dominican Republic,DOM,2022-01-03,6941384,
Dominican Republic,DOM,2022-01-04,6945679,
Dominican Republic,DOM,2022-01-05,6947946,
Dominican Republic,DOM,2022-01-06,6950489,
Dominican Republic,DOM,2022-01-07,6952665,
Dominican Republic,DOM,2022-01-08,6953635,
Dominican Republic,DOM,2022-01-09,6953963,
Dominican Republic,DOM,2022-01-10,6954787,
Dominican Republic,DOM,2022-01-11,6958280,
Dominican Republic,DOM,2022-01-12,6960926,
Dominican Republic,DOM,2022-01-13,6963769,
Dominican Republic,DOM,2022-01-14,6966253,
Dominican Republic,DOM,2022-01-15,6967123,
Dominican Republic,DOM,2022-01-16,6967468,
Dominican Republic,DOM,2022-01-17,6970560,
Dominican Republic,DOM,2022-01-18,6973299,
Dominican Republic,DOM,2022-01-20,6978724,
Dominican Republic,DOM,2022-01-21,6979245,
Dominican Republic,DOM,2022-01-22,6979917,
Dominican Republic,DOM,2022-01-23,6980405,
Dominican Republic,DOM,2022-01-24,6980938,
Dominican Republic,DOM,2022-01-25,6984768,
Dominican Republic,DOM,2022-01-26,6988100,
Dominican Republic,DOM,2022-01-27,6991107,
Dominican Republic,DOM,2022-01-28,6994292,
Dominican Republic,DOM,2022-01-29,6995481,
Dominican Republic,DOM,2022-01-30,6996090,
Dominican Republic,DOM,2022-01-31,6999277,
Dominican Republic,DOM,2022-02-02,7005519,
Dominican Republic,DOM,2022-02-03,7008111,
Dominican Republic,DOM,2022-02-04,7010239,
Dominican Republic,DOM,2022-02-05,7011201,
Dominican Republic,DOM,2022-02-06,7011592,
Dominican Republic,DOM,2022-02-07,7013826,
Dominican Republic,DOM,2022-02-08,7016026,
Dominican Republic,DOM,2022-02-09,7018134,
Dominican Republic,DOM,2022-02-10,7020063,
Dominican Republic,DOM,2022-02-11,7021901,
Dominican Republic,DOM,2022-02-12,7022543,
Dominican Republic,DOM,2022-02-13,7022854,
Dominican Republic,DOM,2022-02-14,7033134,
Dominican Republic,DOM,2022-02-15,7043796,
Dominican Republic,DOM,2022-02-16,7056133,
Dominican Republic,DOM,2022-02-17,7068158,
Dominican Republic,DOM,2022-02-18,7076169,
Dominican Republic,DOM,2022-02-19,7076726,
Dominican Republic,DOM,2022-02-20,7076809,
